smiles,heavy_atoms
Cc1nnc(NC(=O)c2c(Cl)c(C)nn2C)s1,17
CC(C)CC(=O)Nc1nnc(C(F)(F)F)s1,16
Cc1nn(C)c(C(=O)Nc2c(C)nn(C)c2C)c1Cl,19
Cc1c(Cl)c(C(F)(F)F)nn1CC(=O)N1CCCC1,19
Cc1nn(C)cc1NC(=O)C(C)n1ncc(Cl)c1C,19
Cc1nn(C)c(C)c1NC(=O)c1nn(C)c(C)c1Cl,19
CCN(CC)C(=O)c1c(Br)c(C)nn1C,15
Cc1c(Cl)c(C(F)(F)F)nn1C(C)C(=O)NC1CC1,19
Cc1cc(C)n(C(=O)c2nn(C)c(C(F)(F)F)c2Cl)n1,20
Cc1nn(CCC(=O)N2CCCCC2C)c(C)c1Cl,19
CCN(CC)C(=O)C(C)n1nc(C(F)(F)F)c(Cl)c1C,20
CCN(CC)C(=O)c1nn(C)c(C)c1Br,15
Cc1cc(C)n(C(=O)c2c(Cl)c(C(F)(F)F)nn2C)n1,20
Cc1c(Cl)c(C(F)(F)F)nn1C(C)C(=O)n1cccn1,20
Cn1nccc1C(=O)N1CCN(c2ncccn2)CC1,20
Cn1nc(C(F)(F)F)cc1C(=O)Nc1sccc1C#N,20
Cc1nn(CCC(=O)N2C(C)CCCC2C)c(C)c1Br,20
Cc1cnn(C(=O)Cn2nc(C(F)F)c(Br)c2C)c1,19
CCSc1nnc(NC(=O)c2nn(C)cc2Br)s1,18
Cc1nn(C)c(C)c1CN(C)C(=O)c1c(Cl)cnn1C,20
CCn1c(SCC(N)=O)nnc1-c1cc(C)n(C)n1,19
CCn1ncc(CN(C)C(=O)c2ccnn2C)c1C,19
Cc1cnn(C(=O)Cn2cc(Br)c(C)n2)c1,16
Cc1c(Cl)c(C(F)F)nn1CC(=O)N1CCCC(C)C1,20
CCn1ncc(Br)c1C(=O)NC(C)C1CCCO1,18
Cn1nccc1CNC(=O)CCn1cc(Br)cn1,18
CCn1nc(C)c(CN(C)C(=O)c2ccnn2C)c1C,20
Cc1cc(C)n(C(=O)c2cc(C(F)(F)F)n(C)n2)n1,19
CCn1nccc1C(=O)N(C)Cc1cn(C)nc1C,19
CCC(C)N(C(=O)c1nn(C)cc1Br)C(C)CC,18
Cc1c(Cl)c(C(F)F)nn1CC(=O)NCC1CCCO1,20
Cc1nn(CCC(=O)NC(C)C2CCCO2)c(C)c1Br,20
Cc1c(Br)cnn1CC(=O)NC(C)C1CCCO1,18
CCN(CC)C(=O)CCn1nc(C)c(Cl)c1C,17
Cn1nc(C(=O)Nc2nccs2)cc1C(F)(F)F,18
Cn1ccc(C(=O)N2CCN(c3ncccn3)CC2)n1,20
Cc1nn(C)c(C(=O)N(C)Cc2cnn(C)c2C)c1Cl,20
Cc1nn(C(C)C(=O)NC2CCCC2)cc1Br,17
Cc1c(Br)cnn1C(C)C(=O)NCC1CCCO1,18
Cc1cc(NC(=O)c2c(Cl)c(C(F)(F)F)nn2C)no1,20
Cc1c(C(=O)Nc2cnn(C)c2C(N)=O)cnn1C,19
CCN(CC)C(=O)c1c(Br)cnn1CC,15
Cc1cc(NC(=O)Cn2nc(C(F)F)c(Cl)c2C)no1,20
CC1CCCCN1C(=O)c1cc(C(F)(F)F)n(C)n1,19
O=C(NCCNC(=O)c1cccs1)c1cccs1,18
Cc1c(Br)cnn1CC(=O)N1C(C)CCCC1C,18
Cc1nn(CCC(=O)N2CCCC(C)C2)c(C)c1Br,19
CCn1cc(Cl)c(C(=O)N2CCCCC2C)n1,17
CCn1ncc(NC(=O)c2c(Br)cnn2C)c1C(N)=O,20
Cc1nn(C)c(C)c1C(=O)Nc1cnn(C)c1C(N)=O,20
Cc1c(Br)cnn1CC(=O)Nc1ccon1,16
CCn1cc(CN(C)C(=O)c2ccnn2CC)cn1,19
Cn1ccc(CNC(=O)c2cc(C(F)(F)F)nn2C)n1,20
CCn1ncc(NS(=O)(=O)c2ccc(Cl)cc2)c1C,19
Cc1nn(CC(=O)N2CCCCC2C)cc1Cl,17
CCn1ncc(Cl)c1C(=O)NC(C)C1CCCO1,18
Cc1cc(C)n(C(=O)CCn2nc(C)c(Br)c2C)n1,19
CC(C)(C)C(Cn1cccn1)NC(=O)c1ccco1,19
CC(C)(O)C#Cc1c(F)c(F)c(F)c(F)c1F,17
CC(=O)c1ccc(NC(=O)c2ccccc2C)cc1,19
O=C(COc1ccc(Cl)cc1Cl)Cc1ccncc1,19
COc1cccc(NC(=O)c2ccccc2OC)c1,19
CCOc1ccccc1C(=O)Nc1nc(C)cs1,18
Cc1cccc(C(=O)COc2ccc(Cl)cc2Cl)n1,19
O=C(NCc1cccs1)c1ccn(C(F)F)n1,17
Cc1c(Br)cnn1CC(=O)Nc1cnn(C)c1C(N)=O,20
CCn1cc(Br)c(C(=O)NC(C)C2CCCO2)n1,18
Cn1nc(C(=O)NC2CCCCC2)cc1C(F)(F)F,19
Cc1nn(CC(=O)NC(C)C2CCCO2)cc1Br,18
Cc1c(Br)cnn1CC(=O)N1CCCC(C)C1,17
CCOC(=O)c1cc(C(=O)Nc2cc(C)on2)n(C)n1,20
Cc1nn(CCC(=O)NCC2CCCO2)c(C)c1Br,19
CCn1cc(Br)c(C(=O)N2C(C)CCCC2C)n1,18
CCn1cc(C(=O)Nc2sc3c(c2C#N)CCC3)cn1,20
Cc1cnn(C(=O)c2c(Cl)c(C(F)(F)F)nn2C)c1,19
Cc1nn(CCC(=O)NC(C)C2CCCO2)c(C)c1Cl,20
Cc1c(Br)c(C(=O)NCC2CCCO2)nn1C,17
Cc1nnc(NC(=O)c2c(C)nn(C)c2C)s1,17
CCn1cc(CN(C)C(=O)c2ccnn2C)c(C)n1,19
Cc1nn(C)cc1NC(=O)c1c(Br)c(C)nn1C,18
CCn1ncc(NC(=O)c2nn(C)cc2Br)c1C(N)=O,20
Cc1cc(NC(=O)CCn2nc(C)c(Br)c2C)no1,19
CCn1cc(CN(C)C(=O)c2ccnn2CC)c(C)n1,20
CCn1cc(NC(=O)c2nn(C)cc2Br)c(C(N)=O)n1,20
Cc1cc(NC(=O)Cn2ncc(Br)c2C)no1,17
CCn1ncc(CN(C)C(=O)c2ccn(C)n2)c1C,19
Cc1nn(CC(=O)N2C(C)CCCC2C)cc1Br,18
Cc1cnc(NC(=O)C(C)n2cc(Br)c(C)n2)s1,18
Cc1nn(CC(=O)Nc2cn(C)nc2C(N)=O)cc1Br,20
Cc1nn(C)cc1NC(=O)c1nn(C)c(C)c1Br,18
Cc1nn(C)c(C)c1NC(=O)c1nn(C)cc1Br,18
Cc1nn(CC(=O)Nc2ccon2)cc1Br,16
Cc1nn(CCC(=O)N2CCCC(C)C2)c(C)c1Cl,19
CCn1cc(Br)c(C(=O)N2CCCC(C)C2)n1,17
Cc1nc(NC(=O)C(C)n2ncc(Br)c2C)sc1C,19
O=C(CCn1cc(Br)cn1)NCc1cccs1,17
CCn1ncc(Cl)c1C(=O)Nc1cnn(C)c1C(N)=O,20
CCn1ncc(NC(=O)c2c(Cl)cnn2C)c1C(N)=O,20
CCn1cc(Cl)c(C(=O)NC(C)C2CCCO2)n1,18
Cc1sc(NC(=O)c2cnn(C)c2)c(C(N)=O)c1C,19
CCn1nc(C)c(NC(=O)c2c(Br)c(C)nn2C)c1C,20
CC1CCCC(C)N1C(=O)c1cc(C(F)(F)F)n(C)n1,20
Cc1c(Br)cnn1C(C)C(=O)Nc1nccs1,17
Cc1nn(CC(=O)NC(C)C2CCCO2)cc1Cl,18
Cc1c(C(=O)Nc2sc3c(c2C#N)CCC3)cnn1C,20
Cn1cc(CNC(=O)c2cc(Br)cs2)cn1,16
CCn1nc(C)c(NC(=O)c2nn(C)c(C)c2Br)c1C,20
CCn1cc(NC(=O)c2c(Br)cnn2C)c(C(N)=O)n1,20
Cc1nn(C(C)C(=O)NC2CCC(C)CC2)cc1Br,19
Cc1cnn(C(=O)CCn2ncc(Br)c2C)c1,17
Cc1nn(C(C)C(=O)Nc2nccs2)cc1Br,17
Cc1nn(CCC(=O)N2CCCC2)cc1Br,16
Cc1cc(NC(=O)CCn2cc(Cl)cn2)no1,17
CCn1cc(Cl)c(C(=O)N2C(C)CCCC2C)n1,18
Cc1nn(C)cc1NC(=O)c1c(Br)cnn1C,17
Cc1cc(NC(=O)Cn2cc(Br)c(C)n2)no1,17
Cc1nn(C)c(C(=O)NC2CCCCC2C)c1Br,18
Cn1nccc1CNC(=O)c1cc(C(F)(F)F)n(C)n1,20
Cc1sc(NC(=O)c2cnn(C)c2)c(C#N)c1C,18
CCn1ncc(Cl)c1C(=O)Nc1cn(C)nc1C(N)=O,20
Cc1c(Br)c(C(=O)NC2CCCCC2C)nn1C,18
Cc1c(NC(=O)c2nn(C)cc2Br)cnn1C,17
Cc1cnn(C(=O)CCn2nc(C)c(Br)c2C)c1,18
Cc1nn(CC(=O)Nc2cnn(C)c2C(N)=O)cc1Br,20
COC(=O)c1sccc1NC(=O)c1ccn(C(F)F)n1,20
CC(C)CCCC(C)NC(=O)c1c(Br)cnn1C,18
CC(NC(=O)c1nn(C)cc1Br)C(C)(C)C,16
CCn1cc(Cl)c(C(=O)N2CCCC(C)C2)n1,17
Cc1ccc(S(=O)(=O)Nc2ccn(C)n2)cc1,17
Cc1cc(NC(=O)CCn2nc(C)c(Cl)c2C)no1,19
CCn1ccc(C(=O)N(C)Cc2cnn(CC)c2C)n1,20
Cc1c(Cl)c(C(F)(F)F)nn1CCC(=O)N1CCCC1,20
Cc1cc(C(F)(F)F)nn1C(C)C(=O)NC(C)(C)C,19
CCn1cc(Cl)c(C(=O)Nc2cn(C)nc2C(N)=O)n1,20
CCn1cc(NC(=O)c2nn(C)cc2Cl)c(C(N)=O)n1,20
Cc1nn(C)c(C(=O)NC2CCC(C)CC2)c1Br,18
Cc1nn(CC(=O)N2CCCC(C)C2)cc1Cl,17
Cc1nn(CC(=O)Nc2cn(C)nc2C(N)=O)cc1Cl,20
Cc1c(Br)c(C(=O)NC2CCC(C)CC2)nn1C,18
CCn1cc(Cl)c(C(=O)NCC2CCCO2)n1,17
Cc1c(Br)c(C(F)F)nn1CC(=O)n1cccn1,18
Cc1nn(C)c(C)c1C(=O)Nc1sc(C)c(C)c1C#N,20
Cc1nn(C)cc1NC(=O)c1c(Cl)c(C)nn1C,18
Cc1c(NC(=O)c2c(Br)cnn2C)cnn1C,17
Cc1nn(C)cc1C(C)NC(=O)c1c(Br)c(C)nn1C,20
CCn1cc(C(=O)Nc2cnn(CC)c2C(N)=O)cn1,20
Cc1cc(NC(=O)Cn2cc(Cl)c(C)n2)no1,17
Cc1nn(C)cc1C(C)NC(=O)c1nn(C)c(C)c1Br,20
Cc1nn(C)c(C(=O)NC2CCCCC2C)c1Cl,18
Cc1cc(C)n(C(=O)Cn2cc(Br)c(C)n2)n1,17
CCn1cc(C(=O)NC(C)C2CCCO2)c(C)n1,18
CCn1nc(C)c(NC(=O)Cn2cc(Br)c(C)n2)c1C,20
CCn1ncc(Br)c1C(=O)NCCCN1CCCC1=O,20
CCn1cc(NC(=O)c2c(Cl)cnn2C)c(C(N)=O)n1,20
Cc1nn(C)c(C)c1NC(=O)c1c(Br)cnn1C,18
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C)c1Br,18
CCC(C)(C)NC(=O)c1c(Br)c(C)nn1C,16
CCn1cc(CN(C)C(=O)c2ccn(CC)n2)cn1,19
Cc1c(NC(=O)c2nn(C)c(C)c2Br)cnn1C,18
CCC(C)(C)NC(=O)c1nn(C)c(C)c1Br,16
Cc1nn(C)c(C(=O)NCCCN2CCCC2=O)c1Br,20
Cc1c(Br)cnn1CC(=O)NCCCN1CCCC1=O,20
Cn1ncc(Cl)c1C(=O)NC1CCC(C(C)(C)C)CC1,20
CCn1cc(Cl)c(C(=O)Nc2cnn(C)c2C(N)=O)n1,20
COc1ccc(S(=O)(=O)Nc2cnn(C)c2C)cc1,19
Cc1ccc(S(=O)(=O)Nc2cnn(C)c2C)cc1,18
Cc1nn(C)cc1NC(=O)c1c(Cl)cnn1C,17
Cn1nc(C(=O)NCc2cccs2)cc1C(F)(F)F,19
Cc1nn(CC(=O)Nc2cnn(C)c2C(N)=O)cc1Cl,20
CCn1ncc(NC(=O)Cn2ncc(Br)c2C)c1C,19
Cn1cc(Cl)c(C(=O)NC2CCC(C(C)(C)C)CC2)n1,20
Cc1nn(C)c(C(=O)NC2CCC(C)CC2)c1Cl,18
Cc1nn(C(C)C(=O)NC(C)C)cc1Br,15
Cc1nn(C)cc1C(C)NC(=O)c1c(Br)cnn1C,19
Cc1c(Cl)c(C(=O)NC2CCC(C)CC2)nn1C,18
Cc1c(Cl)c(C(F)F)nn1C(C)C(=O)Nc1nccs1,20
Cc1cc(C(=O)N(C)Cc2cnn(C)c2C)n(C)n1,19
Cc1c(Br)c(C(F)F)nn1CC(=O)NC1CCCC1,19
CCn1nc(C)c(NC(=O)c2nn(C)c(C)c2Cl)c1C,20
Cc1cc(C(F)(F)F)nn1C(C)C(=O)NC1CCCC1,20
Cc1ccc(-c2csc(NC(=O)c3ccnn3C)n2)s1,20
Cc1nn(CC(=O)N2CCC(C)CC2)cc1Br,17
Cc1nn(C)c(C(=O)Nc2ccn(C)n2)c1Br,17
Cc1cnn(C(=O)c2cc(C(F)(F)F)nn2C)c1,18
Cn1nc(C(F)(F)F)c(Cl)c1C(=O)NC(C)(C)C,18
Cn1cc(CNC(=O)c2cc(C(F)(F)F)nn2C)cn1,20
Cc1cnn(C(=O)CCn2nc(C)c(Cl)c2C)c1,18
CCn1ncc(NC(=O)Cn2cc(Br)c(C)n2)c1C,19
CCn1nc(C)c(NC(=O)Cn2ncc(Br)c2C)c1C,20
CCn1ncc(C(=O)Nc2cnn(C)c2C(N)=O)c1C,20
CCn1ncc(NC(=O)c2cnn(C)c2C)c1C(N)=O,20
CCC1CCCCN1C(=O)Cn1cc(Br)c(C)n1,18
CCn1ncc(Cl)c1C(=O)NCCCN1CCCC1=O,20
Cc1nn(CC(=O)NCCCN2CCCC2=O)cc1Br,20
Cc1cc(C(=O)Nc2nc3c(s2)CCCC3)n(C)n1,19
Cc1c(NC(=O)c2c(Cl)cnn2C)cnn1C,17
Cc1cnn(C(=O)Cn2nc(C(F)F)cc2C)c1,18
Cc1c(Cl)c(C(F)(F)F)nn1C(C)C(=O)NC(C)C,19
Cc1c(C(C)NC(=O)c2c(Br)cnn2C)cnn1C,19
CCn1cc(C(=O)Nc2cnn(C)c2C(N)=O)cn1,19
Cc1nn(C)cc1C(C)NC(=O)c1nn(C)cc1Br,19
CCn1ncc(NC(=O)c2cn(C)nc2C)c1C(N)=O,20
CCn1cc(NC(=O)c2cn(C)nc2C)c(C(N)=O)n1,20
CCn1cc(C(=O)NC2CCC(C(C)(C)C)CC2)cn1,20
CCN(CC)C(=O)c1c(Cl)c(C(F)(F)F)nn1C,18
Cc1nn(C)cc1C(C)NC(=O)c1nn(C)c(C)c1Cl,20
CC1CCC(NC(=O)c2c(Br)cnn2C)CC1,17
Cc1nn(C)c(C(=O)NCCCN2CCCC2=O)c1Cl,20
CCn1ncc(NC(=O)c2ccnn2C)c1C(N)=O,19
CCn1nccc1C(=O)Nc1cnn(C)c1C(N)=O,19
CCn1cc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cn1,20
Cc1sc(NC(=O)c2ccnn2C(F)F)c(C#N)c1C,20
CCn1cc(NC(=O)c2ccnn2CC)c(C(N)=O)n1,20
Cc1cc(C)n(C(=O)Cn2cc(Cl)c(C)n2)n1,17
Cc1cnn(C(=O)Cn2nc(C(F)(F)F)c(Cl)c2C)c1,20
Cc1nn(C)c(C)c1NC(=O)c1c(Cl)cnn1C,18
CCn1cc(Cl)c(C(=O)N2CCC(C)CC2)n1,17
CC1CCC(NC(=O)c2nn(C)cc2Br)CC1,17
CCSc1nnc(NC(=O)c2ccnn2CC)s1,18
Cc1c(Br)cnn1CCC(=O)n1cccn1,16
CCn1ncc(Br)c1C(=O)Nc1nncs1,16
Cc1nn(C(C)C(=O)NC2CCCCC2)cc1Br,18
Cn1nc(C(F)(F)F)c(Cl)c1C(=O)NCc1cccs1,20
CCn1cc(C(=O)Nc2sc(C)c(C)c2C#N)cn1,19
CCn1nccc1C(=O)Nc1nnc(C2CC2)s1,18
Cc1nn(C)cc1C(=O)NC1CCC(C(C)(C)C)CC1,20
CCn1cc(Br)c(C(=O)Nc2nnc(C)s2)n1,17
N#Cc1cnn2c1NC(c1ccccc1)CC2C(F)F,20
CCn1ncc(Cl)c1C(=O)Nc1cnn(C)c1C,18
Cn1cnnc1SCC(=O)Nc1nccs1,16
Cc1cc2n(n1)C(C(F)(F)F)CC(c1cccs1)N2,19
Cc1cc2nc(-c3ccccc3)cc(C(F)F)n2n1,19
Cc1cccc(NC(=O)CSc2nc(C)n[nH]2)c1,18
O=C1CC(c2ccccc2F)Sc2ccccc2N1,19
Cc1cc2n(n1)C(C(F)(F)F)CC(c1ccccc1)N2,20
Cc1cc2n(n1)C(C(F)F)CC(c1cn(C)nc1C)N2,20
Cc1cc2n(n1)C(C(F)F)CC(c1ccccc1)N2,19
Cn1ccc(C(=O)Nc2cnn(CC(F)(F)F)c2)n1,19
Clc1ccc(Cn2ccc(-n3cnnn3)n2)c(Cl)c1,19
Cc1ccc(C2CC(C(F)F)n3nccc3N2)cc1,19
FC(F)C1CC(c2ccc(Cl)cc2)Nc2ccnn21,19
NC(=O)c1ccc(COc2ccc(Br)cc2)cc1,18
CCOC(=O)c1cc(C(=O)Nc2cc(C)on2)nn1C,20
Cc1nn(CC(=O)NCc2ccco2)cc1Cl,17
Cc1cc(NC(=O)Cn2nnc3ccccc32)no1,19
Cc1cc2nccc(-c3ccc(OC(F)F)cc3)n2n1,20
CNC(=O)Nc1ccccc1C(=O)Nc1ccccc1,20
CCOC(=O)c1cc(C(=O)n2cc(Br)cn2)nn1C,19
O=C1NC(c2ccccc2)Nc2sc3c(c21)CCC3,19
Cn1cc(Br)c(-c2nnc(-c3ccccc3)o2)n1,18
C=CCNC(=O)C(C)Cn1nc(C)c(Br)c1C,17
Cc1csc(NC(=O)Cn2cc(Cl)c(C)n2)n1,17
Cc1cc(C)c2c(n1)nn1c(C(F)F)cc(C)nc21,19
Cn1cnnc1SCC(=O)c1ccc2ccccc2c1,20
Cc1ccc(NS(=O)(=O)c2ccccc2N)cc1,18
Cc1nn(CC(C)C(=O)Nc2nccs2)c(C)c1Br,19
C=CCNC(=O)c1cnn2c(-c3cccs3)ccnc12,20
COc1ccc(-c2ccnc(SCC(N)=O)n2)cc1,19
Cn1nccc1C(=O)Nc1cnn(CC(F)(F)F)c1,19
CN(C)C(=O)c1cc(S(=O)(=O)N(C)C)c(Cl)cc1Cl,19
Fc1cccc(Cl)c1Cn1ccc(-n2cnnn2)n1,19
Cc1cc(C)n(NC(=O)c2nn(C)cc2Br)c(=O)c1,19
COC(=O)c1ccn(COc2ccccc2F)n1,18
Cc1nn(CC(C)C(=O)N2CCCCC2)c(C)c1Br,19
Clc1ccc(Cn2cc(-n3cnnn3)cn2)c(Cl)c1,19
NC(=O)c1ccn(COc2ccccc2Cl)n1,17
Clc1cccc(Cl)c1Cn1cc(-n2cnnn2)cn1,19
Cc1cc(C)n(NC(=O)c2nn(C)c(C)c2Br)c(=O)c1,20
Clc1ccc(Cn2cc(-n3cnnn3)cn2)cc1Cl,19
CCn1cc(Cl)c(C(=O)Nn2c(C)cc(C)cc2=O)n1,20
Cc1nn2c(C(F)F)cc(C(F)F)nc2c1Br,17
Cc1nn2c(C(F)F)cc(C(F)F)nc2c1Cl,17
Cc1nn2c(C(F)(F)F)cc(C3CC3)nc2c1Br,18
Cc1nn2c(C(F)(F)F)cc(C3CC3)nc2c1Cl,18
Clc1ccccc1Cn1cc(Cl)c(-n2cnnn2)n1,19
Clc1ccccc1Cn1ccc(-n2cnnn2)n1,18
Clc1ccc(Cn2ccc(-n3cnnn3)n2)cc1,18
Clc1ccc(Cn2cc(Br)c(-n3cnnn3)n2)cc1,19
CN(CCc1ccccn1)C(=O)c1ccccc1F,19
Fc1ccccc1Cn1cc(Br)c(-n2cnnn2)n1,19
CCn1ccc(C(=O)Nn2c(C)cc(C)cc2=O)n1,19
Brc1ccc(Cn2ccc(-n3cnnn3)n2)cc1,18
Clc1ccccc1Cn1cc(Br)c(-n2cnnn2)n1,19
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1-n1cnnn1,20
Cc1cc2nccc(-c3cccc(OC(F)F)c3)n2n1,20
CC(C)NC(=O)c1ccn(COc2ccc(Cl)cc2)n1,20
CCOC(=O)Cn1nnc(-c2cn(C)nc2C)n1,18
Cc1nn2c(C(F)F)cc(C3CC3)nc2c1Cl,17
Cc1cc(C(F)(F)Cl)n2nc(C)c(Cl)c2n1,16
Cc1nn2c(C(F)F)cc(-c3ccco3)nc2c1Br,19
CCn1cc(-c2ccnc3c(C#N)cnn23)c(C)n1,19
O=C(Cn1nc(C(F)F)c(Br)c1C1CC1)N1CCCC1,20
N#Cc1cnn2c(-c3ccc(Cl)cc3)ccnc12,18
Cc1ccc(Cl)cc1NC(=O)c1cc2ncccn2n1,20
O=C(c1cc2ncccn2n1)N1CCc2ccccc21,20
CCc1ccc(NC(=O)c2cc3ncccn3n2)cc1,20
Cc1cccc(NC(=O)c2cc3ncccn3n2)c1C,20
O=C(Nc1ccc(F)cc1F)c1cc2ncccn2n1,20
Cc1nn2c(-c3ccco3)ccnc2c1Br,16
O=C(Nc1ccccc1Br)c1cc2ncccn2n1,19
O=C(NC1CC1)c1ccn(COc2ccc(Br)cc2)n1,20
CCN(CC)C(=O)Cn1nc(C(F)(F)F)cc1C1CC1,20
Cc1c(Cl)cccc1NC(=O)c1cc2ncccn2n1,20
CCn1ncc(-c2ccnc3c(C#N)cnn23)c1C,19
Cc1ccc(F)cc1NC(=O)c1cc2ncccn2n1,20
Cc1ccc(NC(=O)c2cc3ncccn3n2)cc1C,20
O=C(Nc1cc(F)ccc1F)c1cc2ncccn2n1,20
O=C(Nc1ncc(Cl)cc1Cl)c1cc2ncccn2n1,20
O=C(Nc1ccc(F)c(F)c1)c1cc2ncccn2n1,20
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc2ncccn2n1,20
O=C(Nc1cc(Cl)cc(Cl)c1)c1cc2ncccn2n1,20
COc1ccc(-c2ccnc3c(Br)c(C)nn23)cc1,19
Cc1nn2c(-c3ccc(F)cc3)ccnc2c1Cl,18
N#Cc1cnn2c(-c3cc(Cl)cc(Cl)c3)ccnc12,19
O=C(Nc1ccc(Cl)cc1Cl)c1cc2ncccn2n1,20
O=C(Nc1ccc(F)c(Cl)c1)c1cc2ncccn2n1,20
CCc1cccc(NC(=O)c2cc3ncccn3n2)c1,20
Cc1nn2c(-c3ccc(F)cc3)ccnc2c1Br,18
O=C(Nc1ccc(Cl)cn1)c1cc2ncccn2n1,19
Cc1cc(F)ccc1NC(=O)c1cc2ncccn2n1,20
Cc1cc(C)c2c(n1)nn1c(-c3ccco3)ccnc21,20
c1coc(-c2nc3c4c5c(sc4ncn3n2)CCC5)c1,20
FC(F)Oc1ccc(-c2ccnc3ccnn23)cc1,19
Cn1c(SCC#N)nnc1-c1cc(Br)cs1,16
Cc1sc2ncn3nc(-c4ccco4)nc3c2c1C,19
O=C(Nc1ccc(Cl)cn1)c1nn2cccnc2c1Cl,20
NC(=O)CSc1nccc(-c2cccs2)n1,16
Cc1nn(C)cc1-c1nnc(-c2ccnn2C(F)F)o1,20
Cc1noc(C)c1S(=O)(=O)Nc1ccc(Br)cc1F,19
O=S(=O)(Nc1cnn(CC(F)(F)F)c1)c1cccs1,19
NC(=O)CSc1nccc(-c2ccc(F)cc2)n1,18
CCn1c(SCC#N)nnc1-c1cc(Br)cs1,17
C=CCNC(=O)c1cc2ncc(Br)cn2n1,16
FC(F)Oc1cccc(-c2ccnc3ccnn23)c1,19
O=C(c1cc2ncc(Br)cn2n1)N1CCCCCC1,19
CCC(C)(C)c1nnc(NC(=O)CC(C)C)s1,17
CC(C)(C)Cc1nnc(NC(=O)Cc2ccccc2)s1,20
CCCCC(=O)Nc1nnc(CC(C)(C)C)s1,17
CC(=O)Nc1scc(-c2ccc(C)cc2C)c1C(N)=O,20
CC(C)(C)Cc1nnc(NC(=O)c2cnccn2)s1,19
CC(C)CC(=O)Nc1nnc(CC2CCCC2)s1,18
CCC(C)(C)c1nnc(NC(=O)Cc2ccccc2)s1,20
CCn1nccc1CN(C)S(=O)(=O)c1cccs1,18
O=C(c1cc(Br)ccc1OC(F)F)N1CCCC1,18
C=CCNC(=O)CSc1nccc(-c2cccs2)n1,19
Cc1ccc(C(=O)Nn2c(C)cc(C)cc2=O)cc1,19
Cc1cc(C(F)F)nc(SCC(=O)NCC(C)C)n1,19
C=CCNC(=O)CSc1nc(C)cc(C(F)F)n1,18
CC(C)CNC(=O)c1cc2ncc(Br)cn2n1,17
Cc1cc(C)n(NC(=O)c2ccccc2C)c(=O)c1,19
C=CCNC(=O)CSc1nc(C)cc(C(F)(F)F)n1,19
Cc1cc(C(F)(F)F)nc(SCC(=O)NCC(C)C)n1,20
CC(C)CNC(=O)CSc1nccc(-c2cccs2)n1,20
Cc1cc(C)n(NC(=O)c2ccc(F)cc2)c(=O)c1,19
Cn1nccc1CNC(=O)c1cc2ncc(Br)cn2n1,20
O=C(NCCCCc1ccccc1)c1cccnc1,19
CC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,19
Cc1ccc(NS(=O)(=O)CC(C)C)cc1Cl,16
CCS(=O)(=O)Nc1cccc(C(F)(F)F)c1,16
CCOc1ccc(C(=O)NCc2ccncc2)cc1,19
Cc1cc(NC(=O)C(C)Cn2cc(Br)cn2)no1,18
CC(Cn1cc(Br)cn1)C(=O)Nc1nccs1,17
Cc1c(S(=O)(=O)Nc2ccc(Br)cc2F)cnn1C,19
Cn1ccc(CNC(=O)c2cc3ncc(Br)cn3n2)n1,20
Cc1cc(C)n(NC(=O)c2ccccc2F)c(=O)c1,19
CCN(Cc1nonc1C)C(=O)c1ccnn1C(F)F,20
Cc1cc(NC(=O)C(C)Cn2nc(C)c(Br)c2C)no1,20
Cn1cc(CNC(=O)c2cc3ncc(Br)cn3n2)cn1,20
Cc1ccnc(NC(=O)c2cc3ncc(Br)cn3n2)c1,20
CC(C)CNC(=O)c1nn2cccnc2c1Cl,17
Cc1csc(NC(=O)C(C)Cn2cc(Br)cn2)n1,18
COC(=O)CNC(=O)c1cc(Br)ccc1OC(F)F,19
Cc1ccc(C)c(S(=O)(=O)N(C)Cc2ccnn2C)c1,20
Cc1ccc(C)c(S(=O)(=O)N(C)Cc2ccn(C)n2)c1,20
CCn1nccc1CN(C)S(=O)(=O)c1ccc(C)cc1,20
Cc1ccc(S(=O)(=O)N(C)Cc2ccnn2C)cc1,19
CCn1ncc(NS(=O)(=O)c2ccc(C)cc2)c1C,19
O=C(Nc1ccc(Cl)cn1)c1ccnn1C(F)F,18
O=C(Nc1ncc(Cl)cc1Cl)c1ccn(C(F)F)n1,19
CCn1ccc(CNS(=O)(=O)c2ccc(C)cc2)n1,19
Cn1nccc1CNC(=O)c1nn2cccnc2c1Cl,20
Cn1ccc(CNC(=O)c2nn3cccnc3c2Cl)n1,20
O=C(Nc1ccc(Br)cc1F)c1ccnn1C(F)F,19
Cc1cc(C(F)(F)F)nn1CC(C)C(=O)NC(C)(C)C,20
O=C(Nc1ccc(F)cc1F)c1ccnn1C(F)F,19
O=C(Nc1ccc(Br)cc1F)c1ccn(C(F)F)n1,19
Cc1cc(C(F)(F)F)nn1CC(C)C(=O)NC(C)C,19
Cc1nn(C)cc1CNC(=O)c1nn(C)cc1Br,18
Cn1ccc(NC(=O)c2cc(-c3ccccc3)on2)n1,20
